dataset_scope,fold_id,train_rows,valid_rows,train_group_count,valid_group_count,group_overlap_count,valid_class_count,valid_classes,status
overall_without_promotion,1,18463,4616,18427,4605,0,2,0;1,PASS
overall_without_promotion,2,18464,4615,18426,4606,0,2,0;1,PASS
overall_without_promotion,3,18464,4615,18426,4606,0,2,0;1,PASS
overall_without_promotion,4,18461,4618,18424,4608,0,2,0;1,PASS
overall_without_promotion,5,18464,4615,18425,4607,0,2,0;1,PASS
overall_with_promotion,1,18463,4616,18427,4605,0,2,0;1,PASS
overall_with_promotion,2,18464,4615,18426,4606,0,2,0;1,PASS
overall_with_promotion,3,18464,4615,18426,4606,0,2,0;1,PASS
overall_with_promotion,4,18461,4618,18424,4608,0,2,0;1,PASS
overall_with_promotion,5,18464,4615,18425,4607,0,2,0;1,PASS
promotion_only,1,9523,2381,9522,2381,0,2,0;1,PASS
promotion_only,2,9522,2382,9522,2381,0,2,0;1,PASS
promotion_only,3,9524,2380,9523,2380,0,2,0;1,PASS
promotion_only,4,9523,2381,9522,2381,0,2,0;1,PASS
promotion_only,5,9524,2380,9523,2380,0,2,0;1,PASS
nonpromotion_only,1,8941,2234,8911,2226,0,2,0;1,PASS
nonpromotion_only,2,8939,2236,8909,2228,0,2,0;1,PASS
nonpromotion_only,3,8941,2234,8909,2228,0,2,0;1,PASS
nonpromotion_only,4,8939,2236,8910,2227,0,2,0;1,PASS
nonpromotion_only,5,8940,2235,8909,2228,0,2,0;1,PASS
