promo_scope,representative_segment_id,demographic_variable,demographic_value,row_count,share_within_segment,share_within_scope,lift_vs_scope,actual_repurchase_rate,mean_gb_churn_risk,interpretation,caveat
promo0,promo0_s01,age_group,10,25,0.014400921658986175,0.010810327883498616,1.3321447613969608,0.4,0.6887816347669063,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s01,age_group,20,371,0.21370967741935484,0.2114714553738944,1.0105840385952003,0.33962264150943394,0.6746336176315642,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s01,age_group,30,386,0.22235023041474655,0.20593227910301082,1.0797250017493527,0.3005181347150259,0.6550378203477649,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s01,age_group,40,853,0.4913594470046083,0.5174662735638346,0.9495487379700588,0.3118405627198124,0.6587180507029504,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s01,age_group,50,77,0.04435483870967742,0.03868489234342893,1.1465674588393058,0.24675324675324675,0.675485677674904,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s01,age_group,60,19,0.010944700460829493,0.013043866702403288,0.8390687140963322,0.2631578947368421,0.6667278488653399,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s01,age_group,70,5,0.002880184331797235,0.00259090502992942,1.1116518353726363,0.2,0.5984420962838182,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s01,gender_profile,female,748,0.4308755760368664,0.4459036898061288,0.9662973998358336,0.31283422459893045,0.6672230836485739,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s01,gender_profile,male,458,0.2638248847926267,0.241400875547217,1.0928911678326687,0.31222707423580787,0.6693114580299784,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s01,gender_profile,unknown_or_ambiguous,530,0.3052995391705069,0.31269543464665417,0.9763479262672811,0.3132075471698113,0.6495936440722673,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s01,is_female,0,988,0.5691244239631337,0.5540963101938712,1.0271218441501702,0.31275303643724695,0.6587340881943642,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s01,is_female,1,748,0.4308755760368664,0.4459036898061288,0.9662973998358336,0.31283422459893045,0.6672230836485739,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s01,is_male,0,1278,0.7361751152073732,0.758599124452783,0.9704402384308242,0.3129890453834116,0.6599119702092605,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s01,is_male,1,458,0.2638248847926267,0.241400875547217,1.0928911678326687,0.31222707423580787,0.6693114580299784,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s02,age_group,10,3,0.01948051948051948,0.010810327883498616,1.802028549962434,0.3333333333333333,0.45652558844167584,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s02,age_group,20,38,0.24675324675324675,0.2114714553738944,1.1668394976379768,0.34210526315789475,0.5592988029352552,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s02,age_group,30,35,0.22727272727272727,0.20593227910301082,1.1036284756458292,0.45714285714285713,0.5458707016060916,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s02,age_group,40,67,0.43506493506493504,0.5174662735638346,0.8407599824208939,0.43283582089552236,0.5584137865427634,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s02,age_group,50,9,0.05844155844155844,0.03868489234342893,1.5107075372664287,0.2222222222222222,0.5594222247896556,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s02,age_group,60,2,0.012987012987012988,0.013043866702403288,0.9956413449564135,0.0,0.6623645135257591,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s02,gender_profile,female,71,0.461038961038961,0.4459036898061288,1.0339429154295914,0.352112676056338,0.5594505997197706,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s02,gender_profile,male,42,0.2727272727272727,0.241400875547217,1.1297691945360337,0.3333333333333333,0.5561829741892325,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s02,gender_profile,unknown_or_ambiguous,41,0.2662337662337662,0.31269543464665417,0.8514155844155843,0.5365853658536586,0.5468531972085368,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
promo0,promo0_s02,is_female,0,83,0.538961038961039,0.5540963101938712,0.9726847644454868,0.43373493975903615,0.5515742891746719,Profile audit only; not representative segment rule.,Age/gender action variants require EDA evidence and user approval.
