dataset_scope,model_name,ladder_step,mean_valid_auc,oof_auc,delta_oof_auc_from_previous_step,delta_oof_auc_from_L0,added_feature_family,interpretation,caution
nonpromotion_only,DummyPrior,L0_dummy_prior,0.5,0.4998591549295775,,0.0,dummy prior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,HistGradientBoosting,L1_activation_safe,0.700402810573328,0.6995811561143382,,0.19972200118476074,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,HistGradientBoosting,L2_add_week2_retention,0.7910850611037782,0.7902915263078787,0.09071037019354045,0.2904323713783012,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,HistGradientBoosting,L3_add_week3_retention,0.8288073381632035,0.8285551886333695,0.03826366232549083,0.328696033703792,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,HistGradientBoosting,L4_all_conservative_behavior,0.8284879706682327,0.8284083755514885,-0.00014681308188102538,0.328549220621911,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,LogisticRegression,L1_activation_safe,0.7166783862185518,0.7156597747186193,,0.2158006197890418,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,LogisticRegression,L2_add_week2_retention,0.7631740495603591,0.7626071147538085,0.04694734003518919,0.262747959824231,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,LogisticRegression,L3_add_week3_retention,0.8123043176045865,0.8118298144169475,0.04922269966313897,0.31197065948736996,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,LogisticRegression,L4_all_conservative_behavior,0.8121255286547011,0.8118022068380149,-2.7607578932609123e-05,0.31194305190843735,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,RandomForest,L1_activation_safe,0.7176884914997557,0.7160801437627649,,0.21622098883318736,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,RandomForest,L2_add_week2_retention,0.791308650253059,0.7904742800809881,0.07439413631822323,0.2906151251514106,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,RandomForest,L3_add_week3_retention,0.8306674496012214,0.8301380599984085,0.03966377991742043,0.330278905068831,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,RandomForest,L4_all_conservative_behavior,0.8307334681338873,0.8303052527342334,0.0001671927358248837,0.3304460978046559,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,DummyPrior,L0_dummy_prior,0.5,0.4998773437961437,,0.0,dummy prior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,HistGradientBoosting,L1_activation_safe,0.6975556757946217,0.6965318317065388,,0.19665448791039508,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,HistGradientBoosting,L2_add_week2_retention,0.7751298100479175,0.7747857396609896,0.07825390795445086,0.27490839586484594,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,HistGradientBoosting,L3_add_week3_retention,0.8135578813229172,0.8132494796441357,0.03846373998314612,0.31337213584799206,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,HistGradientBoosting,L4_all_conservative_behavior,0.8140052616727749,0.8136740303172799,0.00042455067314417505,0.31379668652113624,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,HistGradientBoosting,L5_all_conservative_plus_promotion_indicator,0.8214091194203693,0.8211437468292977,0.007469716512017777,0.321266403033154,promotion indicator,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,LogisticRegression,L1_activation_safe,0.694216718420537,0.6934931064435264,,0.19361576264738267,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,LogisticRegression,L2_add_week2_retention,0.7368965996712028,0.736505284810854,0.043012178367327625,0.2366279410147103,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,LogisticRegression,L3_add_week3_retention,0.7862635544567944,0.7860623546912928,0.04955706988043884,0.28618501089514914,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,LogisticRegression,L4_all_conservative_behavior,0.7860976036142333,0.7858647805041071,-0.00019757418718568953,0.28598743670796345,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,LogisticRegression,L5_all_conservative_plus_promotion_indicator,0.7924071546561919,0.7923500015567012,0.006485221052594081,0.29247265776055753,promotion indicator,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,RandomForest,L1_activation_safe,0.698881591096036,0.6975720665159825,,0.1976947227198388,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,RandomForest,L2_add_week2_retention,0.7689511136566919,0.7682618511127969,0.07068978459681441,0.2683845073166532,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,RandomForest,L3_add_week3_retention,0.8078558059682217,0.8075950471674919,0.039333196054694985,0.3077177033713482,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,RandomForest,L4_all_conservative_behavior,0.8076680119711858,0.8073749698036077,-0.00022007736388418575,0.307497626007464,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,RandomForest,L5_all_conservative_plus_promotion_indicator,0.8112184754575157,0.8108659302034433,0.003490960399835652,0.31098858640729965,promotion indicator,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,DummyPrior,L0_dummy_prior,0.5,0.4998773437961437,,0.0,dummy prior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,HistGradientBoosting,L1_activation_safe,0.6975556757946217,0.6965318317065388,,0.19665448791039508,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,HistGradientBoosting,L2_add_week2_retention,0.7751298100479175,0.7747857396609896,0.07825390795445086,0.27490839586484594,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,HistGradientBoosting,L3_add_week3_retention,0.8135578813229172,0.8132494796441357,0.03846373998314612,0.31337213584799206,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,HistGradientBoosting,L4_all_conservative_behavior,0.8140052616727749,0.8136740303172799,0.00042455067314417505,0.31379668652113624,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,LogisticRegression,L1_activation_safe,0.694216718420537,0.6934931064435264,,0.19361576264738267,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,LogisticRegression,L2_add_week2_retention,0.7368965996712028,0.736505284810854,0.043012178367327625,0.2366279410147103,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,LogisticRegression,L3_add_week3_retention,0.7862635544567944,0.7860623546912928,0.04955706988043884,0.28618501089514914,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,LogisticRegression,L4_all_conservative_behavior,0.7860976036142333,0.7858647805041071,-0.00019757418718568953,0.28598743670796345,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,RandomForest,L1_activation_safe,0.698881591096036,0.6975720665159825,,0.1976947227198388,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,RandomForest,L2_add_week2_retention,0.7689511136566919,0.7682618511127969,0.07068978459681441,0.2683845073166532,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,RandomForest,L3_add_week3_retention,0.8078558059682217,0.8075950471674919,0.039333196054694985,0.3077177033713482,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,RandomForest,L4_all_conservative_behavior,0.8076680119711858,0.8073749698036077,-0.00022007736388418575,0.307497626007464,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,DummyPrior,L0_dummy_prior,0.5,0.49981995927228084,,0.0,dummy prior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,HistGradientBoosting,L1_activation_safe,0.6767084606710438,0.6751343403708971,,0.1753143810986163,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,HistGradientBoosting,L2_add_week2_retention,0.7549369341028825,0.7539054165665592,0.07877107619566204,0.25408545729427834,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,HistGradientBoosting,L3_add_week3_retention,0.7981802476272577,0.7977506186718082,0.043845202105249004,0.29793065939952734,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,HistGradientBoosting,L4_all_conservative_behavior,0.7969571606842821,0.7965464484967525,-0.0012041701750556966,0.29672648922447165,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,LogisticRegression,L1_activation_safe,0.6801651125136147,0.6786058074629562,,0.17878584819067533,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,LogisticRegression,L2_add_week2_retention,0.719693146954465,0.718988632192093,0.04038282472913679,0.21916867291981212,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,LogisticRegression,L3_add_week3_retention,0.771577488564467,0.7710378901511207,0.052049257959027706,0.27121793087883983,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,LogisticRegression,L4_all_conservative_behavior,0.77108049508726,0.7706160308032295,-0.00042185934789118473,0.27079607153094865,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,RandomForest,L1_activation_safe,0.6876973964702775,0.6854791932540858,,0.18565923398180495,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,RandomForest,L2_add_week2_retention,0.7549421431663658,0.7536477673614459,0.0681685741073601,0.25382780808916505,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,RandomForest,L3_add_week3_retention,0.7935737807634473,0.7929113665176499,0.03926359915620403,0.2930914072453691,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,RandomForest,L4_all_conservative_behavior,0.7936646599283943,0.7931624035577116,0.0002510370400616857,0.29334244428543077,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
