dataset_scope,model_name,ladder_step,mean_valid_auc,oof_auc,delta_oof_auc_from_previous_step,delta_oof_auc_from_L0,added_feature_family,interpretation,caution
nonpromotion_only,DummyPrior,L0_dummy_prior,0.5,0.4998591549295775,,0.0,dummy prior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,HistGradientBoosting,L1_activation_safe,0.700402810573328,0.6995811561143382,,0.19972200118476074,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,HistGradientBoosting,L2_add_week2_retention,0.8252093208035849,0.8251008372899038,0.12551968117556556,0.3252416823603263,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,HistGradientBoosting,L3_add_week3_retention,0.8285208179332171,0.8283435010565591,0.0032426637666552738,0.3284843461269816,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,HistGradientBoosting,L4_all_conservative_behavior,0.8284879706682327,0.8284083755514885,6.487449492942332e-05,0.328549220621911,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,LogisticRegression,L1_activation_safe,0.7166783862185518,0.7156597747186193,,0.2158006197890418,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,LogisticRegression,L2_add_week2_retention,0.7972901674658196,0.7975973448980134,0.08193757017939407,0.2977381899684359,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,LogisticRegression,L3_add_week3_retention,0.8123043176045865,0.8118298144169475,0.014232469518934088,0.31197065948736996,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,LogisticRegression,L4_all_conservative_behavior,0.8121255286547011,0.8118022068380149,-2.7607578932609123e-05,0.31194305190843735,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,RandomForest,L1_activation_safe,0.7174589804288878,0.7156389750934988,,0.21577982016392133,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,RandomForest,L2_add_week2_retention,0.826809770286941,0.826048756443242,0.11040978134974322,0.32618960151366455,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,RandomForest,L3_add_week3_retention,0.8306655530327134,0.8299860525361838,0.0039372960929418,0.33012689760660635,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
nonpromotion_only,RandomForest,L4_all_conservative_behavior,0.8307334681338873,0.8303052527342334,0.0003192001980495407,0.3304460978046559,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,DummyPrior,L0_dummy_prior,0.5,0.4998773437961437,,0.0,dummy prior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,HistGradientBoosting,L1_activation_safe,0.6975556757946217,0.6965318317065388,,0.19665448791039508,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,HistGradientBoosting,L2_add_week2_retention,0.8108423759376407,0.8104638132527486,0.11393198154620987,0.31058646945660495,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,HistGradientBoosting,L3_add_week3_retention,0.8135581129360752,0.8132497389399989,0.0027859256872502236,0.3133723951438552,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,HistGradientBoosting,L4_all_conservative_behavior,0.8140052616727749,0.8136740303172799,0.0004242913772810608,0.31379668652113624,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,HistGradientBoosting,L5_all_conservative_plus_promotion_indicator,0.8214091194203693,0.8211437468292977,0.007469716512017777,0.321266403033154,promotion indicator,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,LogisticRegression,L1_activation_safe,0.6942251723007986,0.6934947964969203,,0.19361745270077657,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,LogisticRegression,L2_add_week2_retention,0.7720009192955916,0.7720720834350375,0.07857728693811727,0.27219473963889385,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,LogisticRegression,L3_add_week3_retention,0.7862637629935394,0.7860623963638422,0.013990312928804705,0.28618505256769855,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,LogisticRegression,L4_all_conservative_behavior,0.7860976036142333,0.7858647805041071,-0.00019761585973510076,0.28598743670796345,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,LogisticRegression,L5_all_conservative_plus_promotion_indicator,0.7924071546561919,0.7923500015567012,0.006485221052594081,0.29247265776055753,promotion indicator,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,RandomForest,L1_activation_safe,0.6987042754392494,0.6974455393953113,,0.1975681955991676,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,RandomForest,L2_add_week2_retention,0.8035800168436547,0.8030597032244016,0.10561416382909028,0.3031823594282579,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,RandomForest,L3_add_week3_retention,0.8078191634275524,0.8075279960354403,0.0044682928110387765,0.30765065223929666,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,RandomForest,L4_all_conservative_behavior,0.8076680119711858,0.8073749698036077,-0.00015302623183266473,0.307497626007464,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_with_promotion,RandomForest,L5_all_conservative_plus_promotion_indicator,0.8112184754575157,0.8108659302034433,0.003490960399835652,0.31098858640729965,promotion indicator,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,DummyPrior,L0_dummy_prior,0.5,0.4998773437961437,,0.0,dummy prior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,HistGradientBoosting,L1_activation_safe,0.6975556757946217,0.6965318317065388,,0.19665448791039508,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,HistGradientBoosting,L2_add_week2_retention,0.8108423759376407,0.8104638132527486,0.11393198154620987,0.31058646945660495,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,HistGradientBoosting,L3_add_week3_retention,0.8135581129360752,0.8132497389399989,0.0027859256872502236,0.3133723951438552,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,HistGradientBoosting,L4_all_conservative_behavior,0.8140052616727749,0.8136740303172799,0.0004242913772810608,0.31379668652113624,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,LogisticRegression,L1_activation_safe,0.6942251723007986,0.6934947964969203,,0.19361745270077657,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,LogisticRegression,L2_add_week2_retention,0.7720009192955916,0.7720720834350375,0.07857728693811727,0.27219473963889385,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,LogisticRegression,L3_add_week3_retention,0.7862637629935394,0.7860623963638422,0.013990312928804705,0.28618505256769855,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,LogisticRegression,L4_all_conservative_behavior,0.7860976036142333,0.7858647805041071,-0.00019761585973510076,0.28598743670796345,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,RandomForest,L1_activation_safe,0.6987042754392494,0.6974455393953113,,0.1975681955991676,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,RandomForest,L2_add_week2_retention,0.8035800168436547,0.8030597032244016,0.10561416382909028,0.3031823594282579,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,RandomForest,L3_add_week3_retention,0.8078191634275524,0.8075279960354403,0.0044682928110387765,0.30765065223929666,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
overall_without_promotion,RandomForest,L4_all_conservative_behavior,0.8076680119711858,0.8073749698036077,-0.00015302623183266473,0.307497626007464,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,DummyPrior,L0_dummy_prior,0.5,0.49981995927228084,,0.0,dummy prior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,HistGradientBoosting,L1_activation_safe,0.6767084606710438,0.6751343403708971,,0.1753143810986163,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,HistGradientBoosting,L2_add_week2_retention,0.7921827778471824,0.7915541030028592,0.11641976263196208,0.2917341437305784,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,HistGradientBoosting,L3_add_week3_retention,0.798201027624257,0.7977733027416932,0.006219199738834003,0.2979533434694124,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,HistGradientBoosting,L4_all_conservative_behavior,0.7969571606842821,0.7965464484967525,-0.0012268542449407338,0.29672648922447165,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,LogisticRegression,L1_activation_safe,0.6801651125136147,0.6786058074629562,,0.17878584819067533,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,LogisticRegression,L2_add_week2_retention,0.7588731629726881,0.7587812528164043,0.08017544535344812,0.25896129354412345,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,LogisticRegression,L3_add_week3_retention,0.771577488564467,0.7710378901511207,0.01225663733471638,0.27121793087883983,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,LogisticRegression,L4_all_conservative_behavior,0.77108049508726,0.7706160308032295,-0.00042185934789118473,0.27079607153094865,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,RandomForest,L1_activation_safe,0.6866058528170343,0.6845743080095779,,0.18475434873729701,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,RandomForest,L2_add_week2_retention,0.7903127388939045,0.7898239359023477,0.10524962789276981,0.29000397663006683,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,RandomForest,L3_add_week3_retention,0.7932732013217618,0.7926724920001651,0.002848556097817423,0.29285253272788425,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
promotion_only,RandomForest,L4_all_conservative_behavior,0.7936646599283943,0.7931624035577116,0.0004899115575465185,0.29334244428543077,conservative safe-window behavior,Prediction separation change across conservative feature ladder; not causal.,"No threshold, no segmentation, no deployment readiness claim."
