USER_KEY,is_repurchase,scope,repurchase_score,churn_risk
7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc144b0f23979d3794e250b9dd3a5c9a663e2fba6bb142541282756d406d98ee9e5b233153,1,overall_without_promotion,0.8059385214508288,0.19406147854917122
4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef4594ee72306b661c43d19086f82f85f02bbb5716280f52bb7f0fde823a0656a830a0e6e41f,0,overall_without_promotion,0.12654743078502512,0.8734525692149748
01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793d3f9d03a560771374901302484d7598e771f39abbd8766c54f38753186b3f17eee9fb48,0,overall_without_promotion,0.44688340638265844,0.5531165936173416
534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913fcbe40bbb84f8779ab1fde8f4653122faa2cefe34b5b099d4a251f6eb5d22953218a6b3,1,overall_without_promotion,0.728998734828383,0.27100126517161705
70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf4797841e27860fc7c8b0310348100c53cc861448978dc74d15f6f527d1e68cc0469d6a6,1,overall_without_promotion,0.9045650508187291,0.09543494918127093
ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1d2f9bc8ce1a08ec30afa994637b3a8e69e7d0e9d3beee9d1b1301fe7ebe73076b75b4f4,0,overall_without_promotion,0.11254138947906667,0.8874586105209333
1d47cdbe7f7016e6c3f42cb08e37db55548481ffa31122e1a18a27ce9cbf48909626edb727951dca8222d839d8d72138b6ddadf0da7c4f0fb0e17723f23f2759,0,overall_without_promotion,0.7377209336161474,0.26227906638385257
985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6ebc66258516a3ffa5afdf9e45160d505b5a18acab7e9a7dd6eb8b3b6d551a88e1ca46643,1,overall_without_promotion,0.9817953215044537,0.0182046784955463
60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca8267f4a83c28bb02d340a9ed5daae3996202d13d3a551b9c8cdfa8c1e48510c247cd74390,1,overall_without_promotion,0.5013641748649804,0.4986358251350196
2c9e3f9186e5dcd624c026c3a72b3070a03822476c6d1cda79011eef7f24984086499953089c683718de94514256a79bd70dfb8ab81ba94f1ab893070b280aff,1,overall_without_promotion,0.9881544247947985,0.011845575205201464
482a8174f937ec686cfed3dd029604b33df40d4d7616a7e9c985fb6b19f44d58c8aeb01c318ea12601bb501a5b17a6d3c867d1f2a68deecbba5ffda494328a49,1,overall_without_promotion,0.9737022816993829,0.026297718300617112
0cdfedd59da0d83ad70c0083b12865f0cd414ac189f27872ca1ff6bb0764565318f0081e4a3c91c0d1c7be024ce86b6953e3dc98022567288746009745fc34aa,1,overall_without_promotion,0.38976594949879967,0.6102340505012003
457120a6023152e0aa7fce1d5ad546126bda5506b30ed81f89d02462db466df5e081a233b09fd5d051392312404b9b4ae3f4aa360a33ce3e683102a00e66334d,1,overall_without_promotion,0.6451999338379419,0.35480006616205806
682d79dad73fef7acc8ef0424fc34344db76d46b9958609dfc99110d1ecf15fd3e0d05ec5a3b0ea9a3a8c70dbd3f6af0bbbd512b095e504f207fac6d707c4010,0,overall_without_promotion,0.39788900042098013,0.6021109995790199
62d5dd48072abc952b8e743dc11579f59063fd20e5ff590ab011c2386ba0b2e50ad926dbb12032dd2211d77da940efa086b5a69ca481124f0f5fa23551f274ca,1,overall_without_promotion,0.9326077066103388,0.06739229338966124
55dde00cc04d57b986d5bd9ae14fa9c5bde7c6005fa4782f0c72002036c914b3525bbf480384cfe88e74484e32511d90ad6875da1ec94942d9e467b3f3fbffc4,1,overall_without_promotion,0.9593754075437366,0.040624592456263375
ba6fee19b0ee3f777057486ec4fd8ae2bdec4d861a1ef617920e87e604e41961ab06b66708017602e96c5fe01619c28614bb60af65f3787b126bf232c89a2eaf,1,overall_without_promotion,0.9899470266455441,0.010052973354455874
b034b4906fb719f737aeb897bc8cb7b2945f4e12e9d9c0d3c40562e67c2cda84251286878ad73b9f1818d5edff3842086d8bf2119cc6b2df5136b019c94ea34c,1,overall_without_promotion,0.41788779227956474,0.5821122077204353
215870651ff3758eed08f033a15756df74a2360a0d080b6eeafbbe97646854adec9188e869d8f016d79cd0ad00d4b76ba42b14adc1364fb101e6c3ff29535ff4,1,overall_without_promotion,0.9619557933556925,0.03804420664430752
f4fbd206eb9c6bee476a2d25b16a18eaaa05690b48a6de8d06670744fc129469fd584369d7eb709e806c87f36618426f059e9e0083651ac098b0324a312d0e3f,1,overall_without_promotion,0.6202827689843408,0.37971723101565924
3eb81658b0cd17c628dbf7cbed98b09aa66e0383866feb05c194f05f0113581281a6e273245c27ec86fcb8e6e9b1127c6d018f3559c72438b1dcde09292da0c3,1,overall_without_promotion,0.9680210092482674,0.031978990751732606
1ff9d693be9f6ff2efc65ebf39f40c568efe92e3e6d7e47412f5fb3fca14b490d2f83e8799c3c56d9c3ef2dd4e689614cfba205747baa01baf2310422acebcb8,0,overall_without_promotion,0.12491164888796276,0.8750883511120372
6ed11f433b70f3cb9f774c989bb71d93d7eaf56490c7f0135def999959606e243e1b64dde71d199618dafd4a5fcc14253248964ee4dde610decb58610d95405b,1,overall_without_promotion,0.9082409783515891,0.09175902164841088
c1f7ae1eaebdd5cdd89f308c424154b2f900c4f758fb646f54670431d460cfa819bd55836a8836937bcc708cdc307666e4e0d02d9cdcd69317b49f7055abd030,0,overall_without_promotion,0.7519218597109477,0.24807814028905228
6d45315d362a00f79ee58e71c8f5f53221dd01b9816370548356290293bd1ec6afc1b182d7a5bbc5e30490e25883a06dd08a33a934c093e3b9476208c168067f,0,overall_without_promotion,0.8827201645332949,0.11727983546670506
e4928824e8ad9da6a73129ef84ee2a2204c2a4679729d3550628432311dc07f0b351ef3a5799d68bbdf50b930d1c775c3bbd585286c850392d88806a73f94575,1,overall_without_promotion,0.9344299532911728,0.06557004670882716
fe9e2fca758c974f49a09db206158db253bf74ed8083707bf0f1ca3674a4c26fea279f7de492bd9492ad1c82986dd7f1d52339aea683c584189119bf074d9098,1,overall_without_promotion,0.9794989315933442,0.020501068406655776
c887b4e54e444c560ee497cd46c3d16a1a3261c1748b4c3cc80cbd14f30e0fb26ecd6329d6cacde21dcae528819ab251671e728edabbe9fc25ddb51421904393,1,overall_without_promotion,0.975531818834512,0.02446818116548799
2bff782c4dbe0aca845d2d9446f8ba48b59b10145e019f89abbf63462d1ab1b1740b97de6d842b2a91dd8006f7407733de3933cc1c23ed270b20333920f9edd0,0,overall_without_promotion,0.1688346066598753,0.8311653933401247
f2a83e1251239860e793fe15c0e5bec01cea7cd6a1ad2bc23eb6f6388f2684a4bf7035ea33fcf99668145681f86395beb84c47466f16451b78890e6870759a05,0,overall_without_promotion,0.70000147511594,0.29999852488406
3c6cf38edf4abe1327dd1462d2c7bddaa6df719cc8559552c7644f8d126424a5ecaf9c2bee3f5f71f6fa2d4b2f52b13cb86e6c089c9949d05833109d9f1c9639,0,overall_without_promotion,0.7085006498669578,0.2914993501330422
1814e06633b810f4c8d91cdeb7c6c8b13aee0c3c95c957a6edac3bdec7c2e55e3ec614ff5feb37669b920d4c737cb6075abd292c9a65259cad9d63bb641bd634,0,overall_without_promotion,0.3218230416447087,0.6781769583552912
d024c4c0cfe51211cd9ba4f100cc0814487f24922a52ad46bd3d607b956231ada7ac3bc7cb175b6c1b67ffb9ef9e2a375443cde996080787d274622bae202314,1,overall_without_promotion,0.4277971269997873,0.5722028730002127
064b4d70d2129e99d78a97fa594485ab1d73b45a2eff9d3a4bd73cad1d888873faacf4f04dcff5319677ad2af01df416f3942c01725b3faea789e606abc0d41d,0,overall_without_promotion,0.7056816203276502,0.29431837967234975
e90001316c5e9af579e09f4c374549e6cdb98896251e726c6bf9d0bee4feb4b5d27aeb5064f6176c114033c6ae4e5248a7a99bffa8654e62631f0591a90444e9,1,overall_without_promotion,0.9156518560360215,0.0843481439639785
798a6947f2dca038aa7f74d4c477ddf7499485d9c252b40a1e27eb9b1c166fb032e1add3e7cd3b51f3cb8e42aafe7a62dbdeafd7d98dab2b4c45f9b97330792a,1,overall_without_promotion,0.939907923458141,0.060092076541858996
54175736d7329ec748fa16d244827714a36cab9941d37903ac2f898f9a6d71b1cde808b211e884c837cf8ecd3a0b1c927b4e9fcbbd754445d4849340003d20cc,0,overall_without_promotion,0.3590308237638918,0.6409691762361083
bd8b18a2d5aa38bc122346789936e757442ddc3d8be8dde63be93e0f096d549584047b0c09010d9d12c1942af21e5c0271cde52eeaf7da8ae34c354119faf502,1,overall_without_promotion,0.642318110698895,0.357681889301105
6be69d6fbce1d6347bf7dacb31db79a882bbee9a2171611cabd4c8a70abeb3e95cc978ad9c3f4c6610ce45a33930c609c4a81657c52ad5ade4ea85e5698d4f8b,1,overall_without_promotion,0.3095945162531193,0.6904054837468807
f08d2ac930d5480ecda13e4d7d03d4d2dffb5a6a6023938aced45c95532d6589c78a14a90533e27ddc8dc0ce07842d9c9aa291341d2d1ed0b4c94f9ffc545f3b,1,overall_without_promotion,0.7599661210050248,0.2400338789949752
8a9217ad1f2e18ba77d15d1eb0f73c4ea0c3105df50ccb8511122376fa6dfca3cc04fe7be3c15d4b920e1eccd13605a5e19927651751c436a36426f70d7eec92,1,overall_without_promotion,0.9377812949493876,0.062218705050612444
093a5431bb5a7f2d8ed42a3c8dbeeba279fda5bd973bafc00d27a8f10c99734a2266025efc9e9e201ebdb74ea8ca52bc4bd7366f7cce1b9870b08038ee212a91,0,overall_without_promotion,0.6990025626891572,0.30099743731084283
b809aa50af5a0b5394d295615ff0db12bcb7617b8858260907545cc9fce8aec59a203db14e6484ce7d05de9c11f53624542f0f4868710098c59e4994629a2223,1,overall_without_promotion,0.9862744661605538,0.013725533839446191
