membership_row_id,w1_2_genre_covered_watch_time,w1_2_genre_unique_count,w1_2_genre_entropy,w1_2_top_genre,w1_2_top_genre_watch_time,w1_2_content_has_watch_obs,w1_2_genre_missing_watch_time,w1_2_genre_covered_watch_ratio,w1_2_genre_missing_watch_ratio,w1_2_top_genre_watch_ratio,w1_2_release_month_covered_watch_ratio,w1_2_avg_ott_release_month_weighted,w1_2_recent_content_watch_ratio,w1_2_old_content_watch_ratio,w1_2_genre_ratio_drama,w1_2_genre_watch_time_drama,w1_2_genre_session_count_drama,w1_2_genre_ratio_thriller_crime,w1_2_genre_watch_time_thriller_crime,w1_2_genre_session_count_thriller_crime,w1_2_genre_ratio_horror,w1_2_genre_watch_time_horror,w1_2_genre_session_count_horror,w1_2_genre_ratio_comedy,w1_2_genre_watch_time_comedy,w1_2_genre_session_count_comedy,w1_2_genre_ratio_action_adventure,w1_2_genre_watch_time_action_adventure,w1_2_genre_session_count_action_adventure,w1_2_genre_ratio_sf_fantasy,w1_2_genre_watch_time_sf_fantasy,w1_2_genre_session_count_sf_fantasy,w1_2_genre_ratio_romance,w1_2_genre_watch_time_romance,w1_2_genre_session_count_romance,w1_2_genre_ratio_documentary,w1_2_genre_watch_time_documentary,w1_2_genre_session_count_documentary,w1_2_genre_ratio_animation_family,w1_2_genre_watch_time_animation_family,w1_2_genre_session_count_animation_family,w1_2_genre_ratio_historical_war,w1_2_genre_watch_time_historical_war,w1_2_genre_session_count_historical_war,w1_2_genre_ratio_other,w1_2_genre_watch_time_other,w1_2_genre_session_count_other
1,504.0,6,1.1672307362661563,Drama,202.0,1,0.0,1.0,0.0,0.4007936507936508,1.0,201945.81547619047,0.4027777777777778,0.0,0.4007936507936508,202.0,3,0.34523809523809523,174.0,2,0.0,0.0,0,0.0,0.0,0,0.23412698412698413,118.0,3,0.0,0.0,0,0.013888888888888888,7.0,1,0.0,0.0,0,0.003968253968253968,2.0,1,0.0,0.0,0,0.001984126984126984,1.0,1
2,4.0,2,0.5623351446188083,Action/Adventure,3.0,1,0.0,1.0,0.0,0.75,1.0,201929.25,0.25,0.0,0.25,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.75,3.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
3,129.0,2,0.04539477814685819,Thriller/Crime,128.0,1,0.0,1.0,0.0,0.9922480620155039,1.0,201813.26356589148,0.007751937984496124,0.0,0.0,0.0,0,0.9922480620155039,128.0,1,0.0,0.0,0,0.007751937984496124,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
5,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
6,214.0,4,0.9320986046277746,Thriller/Crime,129.0,1,0.0,1.0,0.0,0.602803738317757,1.0,202018.44859813084,0.719626168224299,0.0,0.0,0.0,0,0.602803738317757,129.0,1,0.11214953271028037,24.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.2803738317757009,60.0,2,0.004672897196261682,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
7,99.0,1,-0.0,Thriller/Crime,99.0,1,0.0,1.0,0.0,1.0,1.0,201806.0,0.0,0.0,0.0,0.0,0,1.0,99.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
8,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
9,106.0,7,1.5398869117471057,Comedy,51.0,1,0.0,1.0,0.0,0.4811320754716981,1.0,201571.62264150943,0.02830188679245283,0.2830188679245283,0.1320754716981132,14.0,2,0.04716981132075472,5.0,1,0.16981132075471697,18.0,1,0.4811320754716981,51.0,2,0.07547169811320754,8.0,2,0.0,0.0,0,0.0660377358490566,7.0,1,0.0,0.0,0,0.0,0.0,0,0.02830188679245283,3.0,2,0.0,0.0,0
10,170.0,1,-0.0,SF/Fantasy,170.0,1,0.0,1.0,0.0,1.0,1.0,201403.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,170.0,4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
11,902.0,6,1.1890946456270197,Drama,361.0,1,0.0,1.0,0.0,0.40022172949002216,1.0,201654.5465631929,0.0011086474501108647,0.22172949002217296,0.40022172949002216,361.0,4,0.0,0.0,0,0.012195121951219513,11.0,1,0.0,0.0,0,0.0033259423503325942,3.0,1,0.0,0.0,0,0.1629711751662971,147.0,2,0.02328159645232816,21.0,2,0.0,0.0,0,0.39800443458980045,359.0,6,0.0,0.0,0
12,187.0,3,0.1563751825161644,Drama,181.0,1,0.0,1.0,0.0,0.9679144385026738,1.0,201710.9732620321,0.0053475935828877,0.0,0.9679144385026738,181.0,3,0.0,0.0,0,0.0053475935828877,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.026737967914438502,5.0,1,0.0,0.0,0
13,502.0,2,0.5257963718131892,SF/Fantasy,392.0,1,0.0,1.0,0.0,0.7808764940239044,1.0,202073.20916334662,0.9262948207171314,0.0,0.0,0.0,0,0.21912350597609562,110.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.7808764940239044,392.0,4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
14,275.0,2,0.6574882094327704,Horror,174.0,1,0.0,1.0,0.0,0.6327272727272727,1.0,202006.88363636364,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.6327272727272727,174.0,3,0.36727272727272725,101.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
15,771.0,5,1.535451768262866,Horror,269.0,1,0.0,1.0,0.0,0.34889753566796367,1.0,201717.3476005188,0.11543450064850844,0.16861219195849547,0.17769130998702984,137.0,2,0.20103761348897536,155.0,3,0.34889753566796367,269.0,4,0.0,0.0,0,0.11154345006485085,86.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.1608300907911803,124.0,3,0.0,0.0,0,0.0,0.0,0
16,19.0,3,0.5366645624845252,Drama,16.0,1,0.0,1.0,0.0,0.8421052631578947,1.0,201441.7894736842,0.0,0.8947368421052632,0.8421052631578947,16.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.10526315789473684,2.0,1,0.05263157894736842,1.0,1,0.0,0.0,0
17,88.0,2,0.6838206287849113,Comedy,50.0,1,0.0,1.0,0.0,0.5681818181818182,1.0,201635.68181818182,0.0,0.5681818181818182,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5681818181818182,50.0,1,0.0,0.0,0,0.0,0.0,0,0.4318181818181818,38.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
18,979.0,8,1.675011207861958,Drama,324.0,1,0.0,1.0,0.0,0.33094994892747703,1.0,201684.0051072523,0.0,0.31562819203268644,0.33094994892747703,324.0,6,0.2819203268641471,276.0,4,0.0030643513789581204,3.0,1,0.11440245148110317,112.0,2,0.028600612870275793,28.0,1,0.0,0.0,0,0.043922369765066395,43.0,2,0.06843718079673136,67.0,2,0.0,0.0,0,0.0,0.0,0,0.12870275791624106,126.0,1
19,264.0,3,0.8798117679414622,Historical/War,145.0,1,0.0,1.0,0.0,0.5492424242424242,1.0,201763.82575757575,0.0,0.06818181818181818,0.0,0.0,0,0.38257575757575757,101.0,2,0.0,0.0,0,0.0,0.0,0,0.06818181818181818,18.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.5492424242424242,145.0,3,0.0,0.0,0
20,94.0,5,1.4929241058564555,Romance,38.0,1,0.0,1.0,0.0,0.40425531914893614,1.0,201881.72340425532,0.18085106382978725,0.0,0.13829787234042554,13.0,1,0.0,0.0,0,0.0,0.0,0,0.11702127659574468,11.0,1,0.0,0.0,0,0.0,0.0,0,0.40425531914893614,38.0,4,0.1595744680851064,15.0,1,0.0,0.0,0,0.0,0.0,0,0.18085106382978725,17.0,1
21,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
22,97.0,1,-0.0,Animation/Family,97.0,1,0.0,1.0,0.0,1.0,1.0,201608.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,97.0,1,0.0,0.0,0,0.0,0.0,0
23,4.0,1,-0.0,Horror,4.0,1,0.0,1.0,0.0,1.0,1.0,202012.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,4.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
24,98.0,1,-0.0,Action/Adventure,98.0,1,0.0,1.0,0.0,1.0,1.0,202101.01020408163,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,98.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
25,110.0,3,0.9739196797893306,SF/Fantasy,56.0,1,0.0,1.0,0.0,0.509090909090909,1.0,201800.6181818182,0.4909090909090909,0.509090909090909,0.0,0.0,0,0.36363636363636365,40.0,2,0.12727272727272726,14.0,2,0.0,0.0,0,0.0,0.0,0,0.509090909090909,56.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
26,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
27,40.0,1,-0.0,Animation/Family,40.0,1,0.0,1.0,0.0,1.0,1.0,201706.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,40.0,2,0.0,0.0,0,0.0,0.0,0
28,229.0,3,0.07814469265180955,Action/Adventure,226.0,1,0.0,1.0,0.0,0.9868995633187773,1.0,201904.59388646288,0.017467248908296942,0.0,0.0,0.0,0,0.004366812227074236,1.0,1,0.0,0.0,0,0.0,0.0,0,0.9868995633187773,226.0,4,0.008733624454148471,2.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
29,87.0,1,-0.0,Horror,87.0,1,0.0,1.0,0.0,1.0,1.0,202102.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,87.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
30,156.0,1,-0.0,Thriller/Crime,156.0,1,0.0,1.0,0.0,1.0,1.0,201806.0,0.0,0.0,0.0,0.0,0,1.0,156.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
31,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
32,385.0,3,0.659415837831533,Action/Adventure,280.0,1,0.0,1.0,0.0,0.7272727272727273,1.0,201921.9220779221,0.21298701298701297,0.0,0.2519480519480519,97.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.7272727272727273,280.0,3,0.02077922077922078,8.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
33,7.0,1,-0.0,Comedy,7.0,1,0.0,1.0,0.0,1.0,1.0,201901.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,7.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
34,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
35,0.0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
36,288.0,2,0.615498282275913,Drama,200.0,1,0.0,1.0,0.0,0.6944444444444444,1.0,201643.61111111112,0.0,0.3055555555555556,0.6944444444444444,200.0,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.3055555555555556,88.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
