feature_set_name,dataset_scope,model_name,oof_auc,oof_ap,oof_brier,oof_logloss,mean_train_auc,mean_valid_auc,train_valid_auc_gap,fold_auc_std,row_count,feature_count,interpretation_caution
conservative_safe_22,nonpromotion_only,RandomForest,0.8324202717876626,0.9343861346830449,0.13045123288124594,0.4088557585160023,0.8713570931807302,0.8331277883736565,0.03822930480707365,0.009322828932092552,11175,22,"AUC-objective lightweight tuning reference only; not final model, not causal, no feature removal"
conservative_safe_22,nonpromotion_only,HistGradientBoosting,0.8316412473586022,0.9333267468570949,0.13044250117480452,0.40993964893158763,0.8691237251796107,0.8322056070493622,0.03691811813024848,0.009848245637987186,11175,22,"AUC-objective lightweight tuning reference only; not final model, not causal, no feature removal"
conservative_safe_22,overall_with_promotion,LightGBM,0.8135833554799783,0.9106241369109278,0.14981045522716954,0.45961092945775245,0.872406849382312,0.8139228573138088,0.0584839920685033,0.005867509109665544,23079,22,"AUC-objective lightweight tuning reference only; not final model, not causal, no feature removal"
conservative_safe_22,overall_with_promotion,CatBoost,0.8146787554843158,0.9116646288513763,0.14942290222059854,0.45846790209189914,0.8688573635042143,0.815080611390569,0.0537767521136453,0.006094709817348429,23079,22,"AUC-objective lightweight tuning reference only; not final model, not causal, no feature removal"
conservative_safe_22,overall_without_promotion,LightGBM,0.8135833554799783,0.9106241369109278,0.14981045522716954,0.45961092945775245,0.872406849382312,0.8139228573138088,0.0584839920685033,0.005867509109665544,23079,22,"AUC-objective lightweight tuning reference only; not final model, not causal, no feature removal"
conservative_safe_22,overall_without_promotion,CatBoost,0.8146787554843158,0.9116646288513763,0.14942290222059854,0.45846790209189914,0.8688573635042143,0.815080611390569,0.0537767521136453,0.006094709817348429,23079,22,"AUC-objective lightweight tuning reference only; not final model, not causal, no feature removal"
conservative_safe_22,promotion_only,LightGBM,0.7972434768739447,0.8857645544038488,0.1659304802659243,0.5005281893632338,0.8816600156977954,0.7974329724874044,0.08422704321039098,0.006979665766892577,11904,22,"AUC-objective lightweight tuning reference only; not final model, not causal, no feature removal"
conservative_safe_22,promotion_only,HistGradientBoosting,0.795787754843057,0.8849453264506089,0.16636978671432665,0.5011913933165744,0.855010545026525,0.7964100644234792,0.05860048060304579,0.004525850503640153,11904,22,"AUC-objective lightweight tuning reference only; not final model, not causal, no feature removal"
expanded_feature_set,nonpromotion_only,LightGBM,0.887121804903495,0.9592073571020568,0.11122869691185815,0.34897097441625324,0.9352337425045061,0.8873078083280852,0.04792593417642088,0.006408407177745962,11175,79,"AUC-objective lightweight tuning reference only; not final model, not causal, no feature removal"
expanded_feature_set,nonpromotion_only,HistGradientBoosting,0.8865504893769396,0.9594007939010522,0.11165395698163501,0.3501373996070178,0.9306062536287373,0.8866300150097108,0.04397623861902644,0.007073004042381876,11175,79,"AUC-objective lightweight tuning reference only; not final model, not causal, no feature removal"
expanded_feature_set,overall_with_promotion,LightGBM,0.8796895161700327,0.9483681218940759,0.12479075721039978,0.385118702327825,0.9290307205344648,0.8796964689151592,0.0493342516193056,0.002390954881236792,23079,80,"AUC-objective lightweight tuning reference only; not final model, not causal, no feature removal"
expanded_feature_set,overall_with_promotion,CatBoost,0.8806719465231176,0.9491673470871514,0.12477451579586274,0.385370032722849,0.9271732864904314,0.8807395007072202,0.04643378578321122,0.0017934901125704213,23079,80,"AUC-objective lightweight tuning reference only; not final model, not causal, no feature removal"
expanded_feature_set,overall_without_promotion,LightGBM,0.8755757548885096,0.9462202377485014,0.12659700574605726,0.3903159317531066,0.9344601337475253,0.8756142646607868,0.0588458690867385,0.0022080982811482075,23079,79,"AUC-objective lightweight tuning reference only; not final model, not causal, no feature removal"
expanded_feature_set,overall_without_promotion,HistGradientBoosting,0.8743288381246856,0.9459818131722159,0.12723655789366278,0.39247937352062867,0.9227345348896033,0.8744084149363711,0.048326119953232216,0.0024012761556632487,23079,79,"AUC-objective lightweight tuning reference only; not final model, not causal, no feature removal"
expanded_feature_set,promotion_only,LightGBM,0.8633552171864554,0.9310075655459173,0.14030194266183746,0.4275619591933347,0.9644325094403664,0.8635285599852253,0.10090394945514114,0.005115976818821471,11904,79,"AUC-objective lightweight tuning reference only; not final model, not causal, no feature removal"
expanded_feature_set,promotion_only,HistGradientBoosting,0.8626214760096333,0.9305986856029086,0.14013837491484257,0.4270991853327752,0.955878772616804,0.8627026328663909,0.09317613975041306,0.005948867135363139,11904,79,"AUC-objective lightweight tuning reference only; not final model, not causal, no feature removal"
