feature_set_name,safe_model_feature_name,AARRR_stage,feature_family,timing_family,n,mean,std,min,q01,q05,q10,q25,median,q75,q90,q95,q99,max,iqr,skewness,zero_count,zero_rate,nonzero_count,nonzero_rate,outlier_iqr_count,outlier_iqr_rate,caveat_flag,caveat_reason,needs_user_review,notes
conservative_safe_22,avg_gap_w1_watch_days,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,23079,0.6737828040209715,1.2343530656699115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,6.0,1.0,2.2516533147110884,15608,0.6762858009445817,7471,0.3237141990554184,1871,0.08106937042332857,False,,False,distribution EDA only; not feature importance evidence
conservative_safe_22,avg_gap_w2_watch_days,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,23079,0.6499032308158932,1.179977943781368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,6.0,1.0,2.2658827584754184,15552,0.6738593526582608,7527,0.32614064734173925,1713,0.0742233199012089,False,,False,distribution EDA only; not feature importance evidence
conservative_safe_22,avg_gap_w3_watch_days,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,23079,0.678413276355128,1.2277011634088855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,6.0,1.0,2.2147824597589696,15485,0.6709562806014125,7594,0.32904371939858745,1915,0.08297586550543784,False,,False,distribution EDA only; not feature importance evidence
conservative_safe_22,watch_time_min_w1,Activation,early_week1_watch_behavior,week1,23079,100.16192209367824,163.80861756918355,0.0,0.0,0.0,0.0,0.0,27.0,141.0,282.0,399.09999999999854,703.2200000000012,4766.0,141.0,4.815881357330751,8358,0.362147406733394,14721,0.637852593266606,1516,0.06568742146540145,False,,False,distribution EDA only; not feature importance evidence
conservative_safe_22,watch_time_min_w2,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,23079,97.86767190952814,154.63072285355466,0.0,0.0,0.0,0.0,0.0,23.0,138.0,281.0,394.09999999999854,697.6600000000035,2957.0,138.0,3.167713255891113,8563,0.37102994063867584,14516,0.6289700593613241,1526,0.06612071580224446,False,,False,distribution EDA only; not feature importance evidence
conservative_safe_22,watch_time_min_w3,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,23079,98.82512240565016,158.31659077643093,0.0,0.0,0.0,0.0,0.0,26.0,141.0,277.0,384.0,691.0,2691.0,141.0,3.7841637123636307,8375,0.36288400710602714,14704,0.6371159928939729,1392,0.06031457168854803,False,,False,distribution EDA only; not feature importance evidence
conservative_safe_22,watch_session_w1,Activation,early_week1_watch_behavior,week1,23079,2.2425148403310367,3.1081388484232053,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,8.0,14.0,70.0,3.0,3.558292490534606,8358,0.362147406733394,14721,0.637852593266606,1284,0.05563499285064344,False,,False,distribution EDA only; not feature importance evidence
conservative_safe_22,watch_session_w2,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,23079,2.2051648684951686,3.0540778712167613,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,8.0,14.0,55.0,3.0,3.060498143567803,8563,0.37102994063867584,14516,0.6289700593613241,1274,0.055201698513800426,False,,False,distribution EDA only; not feature importance evidence
conservative_safe_22,watch_session_w3,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,23079,2.2056848216993803,2.963631230111216,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,8.0,13.0,41.0,3.0,2.8711021447584786,8375,0.36288400710602714,14704,0.6371159928939729,1234,0.053468521166428355,False,,False,distribution EDA only; not feature importance evidence
conservative_safe_22,retention_w2_ratio,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,23079,29.339421364963822,91.02076893971078,0.000681,0.002611,0.005882,0.00974660000000001,0.2182865,1.0,3.676282,104.0,184.0,415.0,2958.0,3.4579955,7.200950413106941,0,0.0,23079,1.0,4722,0.20460158585727284,False,,False,distribution EDA only; not feature importance evidence
conservative_safe_22,retention_w3_ratio,Retention,usage_retention_behavior,multi_week_or_aggregate_observation,23079,31.464123790415528,96.15542213672944,0.000889,0.002532,0.00565,0.009901,0.25,1.0,4.2698475,111.0,200.0,420.22000000000116,2692.0,4.0198475,8.45293708447931,0,0.0,23079,1.0,4844,0.20988777676675766,False,,False,distribution EDA only; not feature importance evidence
