model_family,promo_scope,feature_name,mean_abs_shap,rank,old_feature_family,hotfix_feature_family,family_changed,interpretation_caveat,notes
LogisticRegression,promo0,log_retention_w3_ratio,0.7782463855612568,1,retention_decay,retention_decay,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,genre_diversity_count,0.5361599519558375,2,genre_preference,genre_preference,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,log_retention_w2_ratio,0.4982011884241238,3,retention_decay,retention_decay,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,is_w2_over_50pct,0.4845743696610549,4,weekly_usage,weekly_usage,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,max_inactive_gap_days,0.4825311629015478,5,technical_or_unknown,inactivity_recency,True,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,avg_watch_time_min,0.3776661044236347,6,weekly_usage,weekly_usage,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,recency,0.3695511937767772,7,technical_or_unknown,inactivity_recency,True,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,is_w3_over_50pct,0.3687137868922631,8,weekly_usage,weekly_usage,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,avg_ott_release_year,0.3371916794687909,9,content_preference,content_preference,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,thriller_crime_ratio,0.3314652813700293,10,genre_preference,genre_preference,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,action_adventure_ratio,0.2723509423289483,11,genre_preference,genre_preference,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,max_day_share,0.2662094958914803,12,technical_or_unknown,usage_concentration,True,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,watch_ratio_under_1m,0.2296711316838913,13,weekly_usage,weekly_usage,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,watch_session_w3,0.2210774763789824,14,weekly_usage,weekly_usage,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,max_daily_watch_time_min,0.2177949338323903,15,weekly_usage,weekly_usage,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,median_watch_time_min,0.1809401092287856,16,weekly_usage,weekly_usage,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,family_animation_ratio,0.1716329455453711,17,genre_preference,genre_preference,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,watch_days,0.1534063032792549,18,weekly_usage,weekly_usage,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,active_ratio,0.1534063032792518,19,technical_or_unknown,usage_concentration,True,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,sf_fantasy_ratio,0.1444577661459508,20,technical_or_unknown,genre_preference,True,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,drama_ratio,0.135083884252772,21,genre_preference,genre_preference,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,is_churn_prevented,0.1319064603315363,22,historical_churn_prevention_context,historical_churn_prevention_context,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,romance_ratio,0.1297019838958222,23,genre_preference,genre_preference,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,is_only_w2,0.1267834861982117,24,technical_or_unknown,week_specific_usage_pattern,True,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,horror_ratio,0.1218949438986564,25,genre_preference,genre_preference,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,total_watch_count,0.1074187938171807,26,weekly_usage,weekly_usage,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,std_watch_time_min,0.0996490833372455,27,weekly_usage,weekly_usage,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,avg_daily_watch_time_min,0.0988412229905981,28,weekly_usage,weekly_usage,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,max_watch_time_min,0.0980755484027835,29,weekly_usage,weekly_usage,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
LogisticRegression,promo0,max_daily_sessions,0.0962619960273584,30,weekly_usage,weekly_usage,False,"SHAP is model explanation, not causality.",Existing SHAP value retained; only feature family mapping was hotfixed.
