membership_row_id,case_type,actual_is_repurchase_label,repurchase_score,churn_risk_score,rank,original_feature,feature_family,shap_value,direction
20884,high_churn_risk_true_N,0,0.09455203655775456,0.9054479634422454,1,w1_3_week3_watch_time,weekly_usage_pattern,-1.2952344700770526,pushes_toward_churn_risk
20884,high_churn_risk_true_N,0,0.09455203655775456,0.9054479634422454,2,w1_3_genre_ratio_horror,genre_ratio_proxy,-1.0229326952240048,pushes_toward_churn_risk
20884,high_churn_risk_true_N,0,0.09455203655775456,0.9054479634422454,3,w1_3_genre_ratio_drama,genre_ratio_proxy,-0.29078653742324745,pushes_toward_churn_risk
20884,high_churn_risk_true_N,0,0.09455203655775456,0.9054479634422454,4,w1_3_week2_watch_time,weekly_usage_pattern,-0.26830708199139747,pushes_toward_churn_risk
20884,high_churn_risk_true_N,0,0.09455203655775456,0.9054479634422454,5,w1_3_unique_contents,simple_usage_volume,-0.2577273568823959,pushes_toward_churn_risk
20884,high_churn_risk_true_N,0,0.09455203655775456,0.9054479634422454,6,w1_3_genre_ratio_animation_family,genre_ratio_proxy,-0.21201784205255142,pushes_toward_churn_risk
20884,high_churn_risk_true_N,0,0.09455203655775456,0.9054479634422454,7,w1_3_genre_ratio_romance,genre_ratio_proxy,-0.18637580371470583,pushes_toward_churn_risk
20884,high_churn_risk_true_N,0,0.09455203655775456,0.9054479634422454,8,w1_3_week1_watch_time,weekly_usage_pattern,-0.13956214952414805,pushes_toward_churn_risk
20884,high_churn_risk_true_N,0,0.09455203655775456,0.9054479634422454,9,max_screen_num,membership_context,0.11132740296802048,pushes_toward_repurchase_score
20884,high_churn_risk_true_N,0,0.09455203655775456,0.9054479634422454,10,w1_3_genre_entropy,genre_ratio_proxy,-0.094970297662471,pushes_toward_churn_risk
20884,high_churn_risk_true_N,0,0.09455203655775456,0.9054479634422454,11,w1_3_avg_watch_time_per_session,simple_usage_volume,-0.09183825245573021,pushes_toward_churn_risk
20884,high_churn_risk_true_N,0,0.09455203655775456,0.9054479634422454,12,w1_3_unique_watch_days,simple_usage_volume,-0.0888499906114071,pushes_toward_churn_risk
2562,high_churn_risk_true_N,0,0.09472827032155799,0.905271729678442,1,w1_3_week3_watch_time,weekly_usage_pattern,-1.236981250588498,pushes_toward_churn_risk
2562,high_churn_risk_true_N,0,0.09472827032155799,0.905271729678442,2,w1_3_genre_ratio_horror,genre_ratio_proxy,-1.0756647974762101,pushes_toward_churn_risk
2562,high_churn_risk_true_N,0,0.09472827032155799,0.905271729678442,3,w1_3_week2_watch_time,weekly_usage_pattern,-0.46999177170913214,pushes_toward_churn_risk
2562,high_churn_risk_true_N,0,0.09472827032155799,0.905271729678442,4,w1_3_avg_watch_time_per_session,simple_usage_volume,-0.2875824634391393,pushes_toward_churn_risk
2562,high_churn_risk_true_N,0,0.09472827032155799,0.905271729678442,5,w1_3_unique_contents,simple_usage_volume,-0.28461341872101775,pushes_toward_churn_risk
2562,high_churn_risk_true_N,0,0.09472827032155799,0.905271729678442,6,w1_3_genre_ratio_drama,genre_ratio_proxy,-0.27622221242774997,pushes_toward_churn_risk
2562,high_churn_risk_true_N,0,0.09472827032155799,0.905271729678442,7,w1_3_week1_watch_time,weekly_usage_pattern,0.1914582569364352,pushes_toward_repurchase_score
2562,high_churn_risk_true_N,0,0.09472827032155799,0.905271729678442,8,w1_3_genre_ratio_animation_family,genre_ratio_proxy,-0.18986259862232993,pushes_toward_churn_risk
2562,high_churn_risk_true_N,0,0.09472827032155799,0.905271729678442,9,w1_3_genre_ratio_romance,genre_ratio_proxy,-0.18621471752789487,pushes_toward_churn_risk
2562,high_churn_risk_true_N,0,0.09472827032155799,0.905271729678442,10,w1_3_unique_watch_days,simple_usage_volume,-0.1209497165673762,pushes_toward_churn_risk
2562,high_churn_risk_true_N,0,0.09472827032155799,0.905271729678442,11,max_screen_num,membership_context,0.11670476753056472,pushes_toward_repurchase_score
2562,high_churn_risk_true_N,0,0.09472827032155799,0.905271729678442,12,w1_3_genre_entropy,genre_ratio_proxy,-0.09706194138392388,pushes_toward_churn_risk
15703,high_churn_risk_true_N,0,0.09862618740120359,0.9013738125987965,1,w1_3_week3_watch_time,weekly_usage_pattern,-1.2854761414125229,pushes_toward_churn_risk
15703,high_churn_risk_true_N,0,0.09862618740120359,0.9013738125987965,2,w1_3_genre_ratio_horror,genre_ratio_proxy,-1.0465483879195168,pushes_toward_churn_risk
15703,high_churn_risk_true_N,0,0.09862618740120359,0.9013738125987965,3,w1_3_week2_watch_time,weekly_usage_pattern,-0.4671745534484722,pushes_toward_churn_risk
15703,high_churn_risk_true_N,0,0.09862618740120359,0.9013738125987965,4,w1_3_unique_contents,simple_usage_volume,-0.2826261382142785,pushes_toward_churn_risk
15703,high_churn_risk_true_N,0,0.09862618740120359,0.9013738125987965,5,w1_3_genre_ratio_drama,genre_ratio_proxy,-0.2781742400096839,pushes_toward_churn_risk
15703,high_churn_risk_true_N,0,0.09862618740120359,0.9013738125987965,6,w1_3_genre_ratio_animation_family,genre_ratio_proxy,-0.2202383492383203,pushes_toward_churn_risk
15703,high_churn_risk_true_N,0,0.09862618740120359,0.9013738125987965,7,w1_3_avg_watch_time_per_session,simple_usage_volume,-0.1697156235958054,pushes_toward_churn_risk
15703,high_churn_risk_true_N,0,0.09862618740120359,0.9013738125987965,8,w1_3_genre_ratio_romance,genre_ratio_proxy,-0.16168968218961485,pushes_toward_churn_risk
15703,high_churn_risk_true_N,0,0.09862618740120359,0.9013738125987965,9,is_promotion_bin,membership_context,0.0942295835575332,pushes_toward_repurchase_score
15703,high_churn_risk_true_N,0,0.09862618740120359,0.9013738125987965,10,w1_3_genre_entropy,genre_ratio_proxy,-0.093503130253677,pushes_toward_churn_risk
15703,high_churn_risk_true_N,0,0.09862618740120359,0.9013738125987965,11,w1_3_unique_watch_days,simple_usage_volume,-0.09194583517156149,pushes_toward_churn_risk
15703,high_churn_risk_true_N,0,0.09862618740120359,0.9013738125987965,12,max_screen_num,membership_context,0.08428686662847683,pushes_toward_repurchase_score
9397,high_churn_risk_false_positive,1,0.11973003022974883,0.8802699697702512,1,w1_3_week3_watch_time,weekly_usage_pattern,-0.9455733756165464,pushes_toward_churn_risk
9397,high_churn_risk_false_positive,1,0.11973003022974883,0.8802699697702512,2,w1_3_genre_ratio_thriller_crime,genre_ratio_proxy,-0.9223483349653882,pushes_toward_churn_risk
9397,high_churn_risk_false_positive,1,0.11973003022974883,0.8802699697702512,3,w1_3_week2_watch_time,weekly_usage_pattern,-0.3674970887998904,pushes_toward_churn_risk
9397,high_churn_risk_false_positive,1,0.11973003022974883,0.8802699697702512,4,w1_3_avg_watch_time_per_session,simple_usage_volume,-0.316256949357361,pushes_toward_churn_risk
9397,high_churn_risk_false_positive,1,0.11973003022974883,0.8802699697702512,5,w1_3_genre_ratio_drama,genre_ratio_proxy,-0.31369336039275786,pushes_toward_churn_risk
9397,high_churn_risk_false_positive,1,0.11973003022974883,0.8802699697702512,6,w1_3_unique_contents,simple_usage_volume,-0.25006763166679197,pushes_toward_churn_risk
9397,high_churn_risk_false_positive,1,0.11973003022974883,0.8802699697702512,7,w1_3_genre_ratio_animation_family,genre_ratio_proxy,-0.20206013088867408,pushes_toward_churn_risk
9397,high_churn_risk_false_positive,1,0.11973003022974883,0.8802699697702512,8,w1_3_genre_ratio_romance,genre_ratio_proxy,-0.1736700953355796,pushes_toward_churn_risk
9397,high_churn_risk_false_positive,1,0.11973003022974883,0.8802699697702512,9,is_promotion_bin,membership_context,0.16234463031163526,pushes_toward_repurchase_score
9397,high_churn_risk_false_positive,1,0.11973003022974883,0.8802699697702512,10,w1_3_week1_watch_time,weekly_usage_pattern,0.10685306494414382,pushes_toward_repurchase_score
9397,high_churn_risk_false_positive,1,0.11973003022974883,0.8802699697702512,11,w1_3_genre_entropy,genre_ratio_proxy,-0.07231016403479623,pushes_toward_churn_risk
9397,high_churn_risk_false_positive,1,0.11973003022974883,0.8802699697702512,12,max_screen_num,membership_context,-0.06640081030699702,pushes_toward_churn_risk
15770,high_churn_risk_false_positive,1,0.13046918031428814,0.8695308196857119,1,w1_3_genre_ratio_thriller_crime,genre_ratio_proxy,-1.0164017274544885,pushes_toward_churn_risk
15770,high_churn_risk_false_positive,1,0.13046918031428814,0.8695308196857119,2,w1_3_week3_watch_time,weekly_usage_pattern,-0.7466370732093712,pushes_toward_churn_risk
15770,high_churn_risk_false_positive,1,0.13046918031428814,0.8695308196857119,3,w1_3_genre_ratio_drama,genre_ratio_proxy,-0.46643295594889683,pushes_toward_churn_risk
15770,high_churn_risk_false_positive,1,0.13046918031428814,0.8695308196857119,4,w1_3_genre_ratio_romance,genre_ratio_proxy,-0.25479322719946823,pushes_toward_churn_risk
15770,high_churn_risk_false_positive,1,0.13046918031428814,0.8695308196857119,5,w1_3_genre_ratio_animation_family,genre_ratio_proxy,-0.2469316674376119,pushes_toward_churn_risk
15770,high_churn_risk_false_positive,1,0.13046918031428814,0.8695308196857119,6,w1_3_unique_contents,simple_usage_volume,-0.23764732562821944,pushes_toward_churn_risk
15770,high_churn_risk_false_positive,1,0.13046918031428814,0.8695308196857119,7,w1_3_avg_watch_time_per_session,simple_usage_volume,-0.2206269783837999,pushes_toward_churn_risk
15770,high_churn_risk_false_positive,1,0.13046918031428814,0.8695308196857119,8,w1_3_week1_watch_time,weekly_usage_pattern,0.20734033563872034,pushes_toward_repurchase_score
15770,high_churn_risk_false_positive,1,0.13046918031428814,0.8695308196857119,9,is_promotion_bin,membership_context,-0.14609081597202833,pushes_toward_churn_risk
15770,high_churn_risk_false_positive,1,0.13046918031428814,0.8695308196857119,10,max_screen_num,membership_context,0.1229969883996685,pushes_toward_repurchase_score
15770,high_churn_risk_false_positive,1,0.13046918031428814,0.8695308196857119,11,w1_3_week2_watch_time,weekly_usage_pattern,-0.09044706823864582,pushes_toward_churn_risk
15770,high_churn_risk_false_positive,1,0.13046918031428814,0.8695308196857119,12,w1_3_genre_ratio_action_adventure,genre_ratio_proxy,0.08210078003114919,pushes_toward_repurchase_score
15279,high_churn_risk_false_positive,1,0.14031079933923252,0.8596892006607675,1,w1_3_week3_watch_time,weekly_usage_pattern,-0.9701292551661004,pushes_toward_churn_risk
15279,high_churn_risk_false_positive,1,0.14031079933923252,0.8596892006607675,2,w1_3_genre_ratio_thriller_crime,genre_ratio_proxy,-0.7479984191394866,pushes_toward_churn_risk
15279,high_churn_risk_false_positive,1,0.14031079933923252,0.8596892006607675,3,w1_3_genre_ratio_drama,genre_ratio_proxy,-0.3117052090042888,pushes_toward_churn_risk
15279,high_churn_risk_false_positive,1,0.14031079933923252,0.8596892006607675,4,w1_3_genre_ratio_animation_family,genre_ratio_proxy,-0.23607203320727013,pushes_toward_churn_risk
15279,high_churn_risk_false_positive,1,0.14031079933923252,0.8596892006607675,5,w1_3_unique_contents,simple_usage_volume,-0.2272521070015413,pushes_toward_churn_risk
