USER_KEY,is_repurchase,scope,churn_risk,repurchase_score,model_used
7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc144b0f23979d3794e250b9dd3a5c9a663e2fba6bb142541282756d406d98ee9e5b233153,1,overall,0.1836138045545978,0.8163861954454021,meta_stacking
4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef4594ee72306b661c43d19086f82f85f02bbb5716280f52bb7f0fde823a0656a830a0e6e41f,0,overall,0.8302267545334895,0.16977324546651051,meta_stacking
01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793d3f9d03a560771374901302484d7598e771f39abbd8766c54f38753186b3f17eee9fb48,0,overall,0.5095502479178179,0.4904497520821821,meta_stacking
534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913fcbe40bbb84f8779ab1fde8f4653122faa2cefe34b5b099d4a251f6eb5d22953218a6b3,1,overall,0.3462837656880134,0.6537162343119867,meta_stacking
70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf4797841e27860fc7c8b0310348100c53cc861448978dc74d15f6f527d1e68cc0469d6a6,1,overall,0.08458342517278145,0.9154165748272185,meta_stacking
ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1d2f9bc8ce1a08ec30afa994637b3a8e69e7d0e9d3beee9d1b1301fe7ebe73076b75b4f4,0,overall,0.841323548883003,0.15867645111699702,meta_stacking
1d47cdbe7f7016e6c3f42cb08e37db55548481ffa31122e1a18a27ce9cbf48909626edb727951dca8222d839d8d72138b6ddadf0da7c4f0fb0e17723f23f2759,0,overall,0.31800617007294363,0.6819938299270564,meta_stacking
985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6ebc66258516a3ffa5afdf9e45160d505b5a18acab7e9a7dd6eb8b3b6d551a88e1ca46643,1,overall,0.026823588195099383,0.9731764118049007,meta_stacking
60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca8267f4a83c28bb02d340a9ed5daae3996202d13d3a551b9c8cdfa8c1e48510c247cd74390,1,overall,0.3371704867111409,0.6628295132888591,meta_stacking
2c9e3f9186e5dcd624c026c3a72b3070a03822476c6d1cda79011eef7f24984086499953089c683718de94514256a79bd70dfb8ab81ba94f1ab893070b280aff,1,overall,0.021525924446060888,0.9784740755539391,meta_stacking
482a8174f937ec686cfed3dd029604b33df40d4d7616a7e9c985fb6b19f44d58c8aeb01c318ea12601bb501a5b17a6d3c867d1f2a68deecbba5ffda494328a49,1,overall,0.039896655301362875,0.9601033446986371,meta_stacking
0cdfedd59da0d83ad70c0083b12865f0cd414ac189f27872ca1ff6bb0764565318f0081e4a3c91c0d1c7be024ce86b6953e3dc98022567288746009745fc34aa,1,overall,0.6283343401178388,0.37166565988216116,meta_stacking
457120a6023152e0aa7fce1d5ad546126bda5506b30ed81f89d02462db466df5e081a233b09fd5d051392312404b9b4ae3f4aa360a33ce3e683102a00e66334d,1,overall,0.16757544742633976,0.8324245525736602,meta_stacking
682d79dad73fef7acc8ef0424fc34344db76d46b9958609dfc99110d1ecf15fd3e0d05ec5a3b0ea9a3a8c70dbd3f6af0bbbd512b095e504f207fac6d707c4010,0,overall,0.7228145759379272,0.2771854240620728,meta_stacking
62d5dd48072abc952b8e743dc11579f59063fd20e5ff590ab011c2386ba0b2e50ad926dbb12032dd2211d77da940efa086b5a69ca481124f0f5fa23551f274ca,1,overall,0.04018557779563219,0.9598144222043679,meta_stacking
55dde00cc04d57b986d5bd9ae14fa9c5bde7c6005fa4782f0c72002036c914b3525bbf480384cfe88e74484e32511d90ad6875da1ec94942d9e467b3f3fbffc4,1,overall,0.03229173728705755,0.9677082627129424,meta_stacking
ba6fee19b0ee3f777057486ec4fd8ae2bdec4d861a1ef617920e87e604e41961ab06b66708017602e96c5fe01619c28614bb60af65f3787b126bf232c89a2eaf,1,overall,0.023793080332698772,0.9762069196673012,meta_stacking
b034b4906fb719f737aeb897bc8cb7b2945f4e12e9d9c0d3c40562e67c2cda84251286878ad73b9f1818d5edff3842086d8bf2119cc6b2df5136b019c94ea34c,1,overall,0.6325092725714511,0.36749072742854894,meta_stacking
215870651ff3758eed08f033a15756df74a2360a0d080b6eeafbbe97646854adec9188e869d8f016d79cd0ad00d4b76ba42b14adc1364fb101e6c3ff29535ff4,1,overall,0.027636436215356157,0.9723635637846438,meta_stacking
f4fbd206eb9c6bee476a2d25b16a18eaaa05690b48a6de8d06670744fc129469fd584369d7eb709e806c87f36618426f059e9e0083651ac098b0324a312d0e3f,1,overall,0.282944683569941,0.717055316430059,meta_stacking
3eb81658b0cd17c628dbf7cbed98b09aa66e0383866feb05c194f05f0113581281a6e273245c27ec86fcb8e6e9b1127c6d018f3559c72438b1dcde09292da0c3,1,overall,0.03743831315244172,0.9625616868475583,meta_stacking
1ff9d693be9f6ff2efc65ebf39f40c568efe92e3e6d7e47412f5fb3fca14b490d2f83e8799c3c56d9c3ef2dd4e689614cfba205747baa01baf2310422acebcb8,0,overall,0.8717275672406142,0.12827243275938582,meta_stacking
6ed11f433b70f3cb9f774c989bb71d93d7eaf56490c7f0135def999959606e243e1b64dde71d199618dafd4a5fcc14253248964ee4dde610decb58610d95405b,1,overall,0.05714413597033097,0.942855864029669,meta_stacking
c1f7ae1eaebdd5cdd89f308c424154b2f900c4f758fb646f54670431d460cfa819bd55836a8836937bcc708cdc307666e4e0d02d9cdcd69317b49f7055abd030,0,overall,0.4326119014932783,0.5673880985067217,meta_stacking
6d45315d362a00f79ee58e71c8f5f53221dd01b9816370548356290293bd1ec6afc1b182d7a5bbc5e30490e25883a06dd08a33a934c093e3b9476208c168067f,0,overall,0.06615148525174386,0.9338485147482561,meta_stacking
e4928824e8ad9da6a73129ef84ee2a2204c2a4679729d3550628432311dc07f0b351ef3a5799d68bbdf50b930d1c775c3bbd585286c850392d88806a73f94575,1,overall,0.06846358743696458,0.9315364125630354,meta_stacking
fe9e2fca758c974f49a09db206158db253bf74ed8083707bf0f1ca3674a4c26fea279f7de492bd9492ad1c82986dd7f1d52339aea683c584189119bf074d9098,1,overall,0.03248850885954052,0.9675114911404594,meta_stacking
c887b4e54e444c560ee497cd46c3d16a1a3261c1748b4c3cc80cbd14f30e0fb26ecd6329d6cacde21dcae528819ab251671e728edabbe9fc25ddb51421904393,1,overall,0.028432633760161304,0.9715673662398387,meta_stacking
2bff782c4dbe0aca845d2d9446f8ba48b59b10145e019f89abbf63462d1ab1b1740b97de6d842b2a91dd8006f7407733de3933cc1c23ed270b20333920f9edd0,0,overall,0.8457811091209066,0.15421889087909335,meta_stacking
f2a83e1251239860e793fe15c0e5bec01cea7cd6a1ad2bc23eb6f6388f2684a4bf7035ea33fcf99668145681f86395beb84c47466f16451b78890e6870759a05,0,overall,0.23707340972210317,0.7629265902778968,meta_stacking
3c6cf38edf4abe1327dd1462d2c7bddaa6df719cc8559552c7644f8d126424a5ecaf9c2bee3f5f71f6fa2d4b2f52b13cb86e6c089c9949d05833109d9f1c9639,0,overall,0.24091103273903477,0.7590889672609652,meta_stacking
1814e06633b810f4c8d91cdeb7c6c8b13aee0c3c95c957a6edac3bdec7c2e55e3ec614ff5feb37669b920d4c737cb6075abd292c9a65259cad9d63bb641bd634,0,overall,0.7828636666753528,0.2171363333246472,meta_stacking
d024c4c0cfe51211cd9ba4f100cc0814487f24922a52ad46bd3d607b956231ada7ac3bc7cb175b6c1b67ffb9ef9e2a375443cde996080787d274622bae202314,1,overall,0.3189368110653075,0.6810631889346925,meta_stacking
064b4d70d2129e99d78a97fa594485ab1d73b45a2eff9d3a4bd73cad1d888873faacf4f04dcff5319677ad2af01df416f3942c01725b3faea789e606abc0d41d,0,overall,0.32276372381385277,0.6772362761861472,meta_stacking
e90001316c5e9af579e09f4c374549e6cdb98896251e726c6bf9d0bee4feb4b5d27aeb5064f6176c114033c6ae4e5248a7a99bffa8654e62631f0591a90444e9,1,overall,0.05104686394479156,0.9489531360552085,meta_stacking
798a6947f2dca038aa7f74d4c477ddf7499485d9c252b40a1e27eb9b1c166fb032e1add3e7cd3b51f3cb8e42aafe7a62dbdeafd7d98dab2b4c45f9b97330792a,1,overall,0.05093600496816655,0.9490639950318335,meta_stacking
54175736d7329ec748fa16d244827714a36cab9941d37903ac2f898f9a6d71b1cde808b211e884c837cf8ecd3a0b1c927b4e9fcbbd754445d4849340003d20cc,0,overall,0.7643216916519597,0.23567830834804027,meta_stacking
bd8b18a2d5aa38bc122346789936e757442ddc3d8be8dde63be93e0f096d549584047b0c09010d9d12c1942af21e5c0271cde52eeaf7da8ae34c354119faf502,1,overall,0.37565950906055445,0.6243404909394455,meta_stacking
6be69d6fbce1d6347bf7dacb31db79a882bbee9a2171611cabd4c8a70abeb3e95cc978ad9c3f4c6610ce45a33930c609c4a81657c52ad5ade4ea85e5698d4f8b,1,overall,0.7562285470346833,0.24377145296531666,meta_stacking
f08d2ac930d5480ecda13e4d7d03d4d2dffb5a6a6023938aced45c95532d6589c78a14a90533e27ddc8dc0ce07842d9c9aa291341d2d1ed0b4c94f9ffc545f3b,1,overall,0.17165061118283717,0.8283493888171628,meta_stacking
8a9217ad1f2e18ba77d15d1eb0f73c4ea0c3105df50ccb8511122376fa6dfca3cc04fe7be3c15d4b920e1eccd13605a5e19927651751c436a36426f70d7eec92,1,overall,0.043391196885781705,0.9566088031142183,meta_stacking
093a5431bb5a7f2d8ed42a3c8dbeeba279fda5bd973bafc00d27a8f10c99734a2266025efc9e9e201ebdb74ea8ca52bc4bd7366f7cce1b9870b08038ee212a91,0,overall,0.3208012566209975,0.6791987433790025,meta_stacking
b809aa50af5a0b5394d295615ff0db12bcb7617b8858260907545cc9fce8aec59a203db14e6484ce7d05de9c11f53624542f0f4868710098c59e4994629a2223,1,overall,0.025688062002079525,0.9743119379979205,meta_stacking
9a6a9df054887c0beecc9e54a999bd28546d43d5154eeec0d0d2bff5b22de4ea097fcbf76811ba6abe54e8f43e11d311bbd48cac4a2e9813e9576d4309429425,1,overall,0.029703174906840872,0.9702968250931592,meta_stacking
9e2ddd58b29bf9cd74907a2ece4db4ae6c26b12ea44a28bc2f214286c162076251e268dd9fe9552b3521808267a6a5b28815c22584b0eca133dec028088f063e,0,overall,0.4385759381438156,0.5614240618561843,meta_stacking
dd6f29255829683dfe5531ffcabf6499bb6fc872a4dfc78f467e6979641697d6f47b952bdc8fd5db1b6ce840888eb556a2225562d669166e1578afa9f6c659be,0,overall,0.35779039623692727,0.6422096037630727,meta_stacking
a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550dcfe7099733a95d986e379eedfcb8edb5adc79c3f2439a56104f63410b83a10131c8ea5,1,overall,0.024820168385151727,0.9751798316148482,meta_stacking
0b3e83e778e4ea290a852641094340f58e029090fdc2e26b20147fdfea6b0397e74d5735d3323bcc9ac31d0cea2bf47ca1eafb19389b985623501e9c919235fc,1,overall,0.05377475132374127,0.9462252486762587,meta_stacking
64307c3584a401e7794b9dfa17767400654c7d706aa5858683bb5b85dc4fd299dfb3a6e0d8366ea3d38800c694804bea598da56fe991e45e39345c766a60f5a7,0,overall,0.8508984933190262,0.14910150668097377,meta_stacking
3eeb0831d2284e7bec46b00e204e23aa37954352338b7ff3d16d58547266e7f68b62a987d293dbcc4be2895e96c40a8ee546b7a27ed022fd73f28d66f3ca091b,1,overall,0.029342094703013917,0.970657905296986,meta_stacking
be1409957fae7ab50ed9241829bdfd6a89a838714f60b64619fbd5a7d7036b8d3417653d6ae1f4de2259045125dfbd6a30b6a1ac3904ac5739b3f47de1311ba4,1,overall,0.30059023619538106,0.699409763804619,meta_stacking
c494c7c9bdec198be2723c4fd300084e8edb2bb32932731b449106cb4171a41920a05f23e4a92c44d5ecc5adf5f4dd6defa9a8203ea7bdbff8d2a63134fa86bf,0,overall,0.36244067571048955,0.6375593242895105,meta_stacking
349c7790951d3a818a75ee3e42036b7296a2f2b4cb686a6fb685eb28ba0bf5d602cd19eddf35ee3d609ce8369fc77ce5c09dc61741f4c49f61d527b888325f98,1,overall,0.06771739390063303,0.932282606099367,meta_stacking
a19935a80061c8bcb5c8cd0fc3964b38f6af299fa93a5ecf8a76cf7712bb24679d2235cbb3b22d87a446d1f920cfce55679924e95479d59458a491c4c4ba5468,0,overall,0.3837690160623654,0.6162309839376345,meta_stacking
19953a84ed20d779c8c4e2398a1cfb21b00fc0899714ef73532e8146642da76f14161c25473abac4f557079b0ee07da0fd8829fffb5786d4ab73d0f971f13f77,1,overall,0.8091725898883929,0.1908274101116071,meta_stacking
01a2e024ad1ab913119f330fcbe827633b741e42544f31628e02f5e5873f3b45afa188f2b157a125079a90400399d9bbb6de3c90fb3820e5088695b9d6103964,1,overall,0.31412197720857,0.6858780227914301,meta_stacking
4b42d3f6ecfbb3bca9de95a38f904728a8b61fdd367b5e00e05bee1580c58b9559702bac762ff403f15190b2eb3cba5742236bbd293bfed43d49f4b12a7045f1,1,overall,0.6003009713418774,0.39969902865812257,meta_stacking
266f04f978453a57d60fe1ece56253b7eeb043a7af98e2b55b1844901391635e9c0e7144df84728b4a9b31c5c26ace1b90e730770c2480c8c7d7d555c3dfe32c,1,overall,0.2811461085605139,0.7188538914394861,meta_stacking
