segment_family,promo_scope,row_count,row_share_within_scope,actual_churn_rate,actual_repurchase_rate,mean_gb_churn_risk,segment_status_for_18,business_use,caveat
high_risk_activation_or_low_engagement,promo0,273,0.024390243902439,0.7509157509157509,0.2490842490842491,0.6288742220536759,subsignal_only,18에서 독립 대표 세그먼트로 승격하지 않고 보조 신호로만 사용,Segment family is provisional; OOF score is not a campaign threshold.
high_risk_week3_inactivity_or_retention_decay,promo0,1890,0.1688555347091932,0.6804232804232804,0.3195767195767195,0.6536580975062257,provisional_storyline_candidate,promo1 중심 business storyline 후보,Segment family is provisional; OOF score is not a campaign threshold.
mid_risk_retention_watchlist,promo0,1195,0.1067631555436433,0.4167364016736401,0.5832635983263599,0.363418208732066,provisional_storyline_candidate,promo1 중심 business storyline 후보,Segment family is provisional; OOF score is not a campaign threshold.
other_needs_review_residual,promo0,5869,0.5243455731260609,0.090816152666553,0.9091838473334468,0.113964484045671,residual_caveat,숨기지 않고 residual monitoring 및 추가 검토 대상으로 사용,Segment family is provisional; OOF score is not a campaign threshold.
stable_usage_lower_risk,promo0,1966,0.1756454927186634,0.0681586978636825,0.9318413021363174,0.0712475575147414,provisional_storyline_candidate,promo1 중심 business storyline 후보,Segment family is provisional; OOF score is not a campaign threshold.
high_risk_activation_or_low_engagement,promo1,370,0.0310819892473118,0.7837837837837838,0.2162162162162162,0.7316822234905475,provisional_storyline_candidate,promo1 중심 business storyline 후보,Segment family is provisional; OOF score is not a campaign threshold.
high_risk_week3_inactivity_or_retention_decay,promo1,1893,0.1590221774193548,0.7427363972530375,0.2572636027469624,0.7398604250706836,provisional_storyline_candidate,promo1 중심 business storyline 후보,Segment family is provisional; OOF score is not a campaign threshold.
mid_risk_retention_watchlist,promo1,1309,0.1099630376344086,0.6012223071046601,0.3987776928953399,0.5276278228661327,provisional_storyline_candidate,promo1 중심 business storyline 후보,Segment family is provisional; OOF score is not a campaign threshold.
other_needs_review_residual,promo1,6333,0.5320060483870968,0.1807989894204957,0.8192010105795042,0.1940552539758763,residual_caveat,숨기지 않고 residual monitoring 및 추가 검토 대상으로 사용,Segment family is provisional; OOF score is not a campaign threshold.
stable_usage_lower_risk,promo1,1999,0.1679267473118279,0.1195597798899449,0.8804402201100551,0.1341097713887854,provisional_storyline_candidate,promo1 중심 business storyline 후보,Segment family is provisional; OOF score is not a campaign threshold.
